"","new_pcon","con","lab","ld","grn","brx","pc","snp","other","total_votes","con_pct","lab_pct","ld_pct","grn_pct","brx_pct","pc_pct","snp_pct","other_pct","winning_pct","winner"
"425","Oxford East BC",9800.83248379299,26419.0925010346,6172.54511733065,1829.41406611058,1118.16073385082,0,0,474.00379515593,45814.0486972755,0.213926355833638,0.576659196300318,0.134730400234147,0.0399312900328621,0.0244065033684158,0,0,0.0103462542306181,0.576659196300318,"Lab"
"426","Oxford West and Abingdon CC",18587.8887460835,5561.25853102884,29269.1257301762,562.585933889423,616.409015695892,0,0,75.0607676463311,54672.3287245202,0.339987141205254,0.101719803432017,0.535355387506096,0.0102901403143837,0.0112746069186447,0,0,0.00137292062360363,0.535355387506096,"LD"
"427","Paisley and Renfrewshire North",9621.84814151387,11435.7758899059,2708.89903283732,0,131.221353327298,0,22890.9657096133,0,46788.7101271976,0.205644654775829,0.244413147077941,0.0578964247031609,0,0.00280455163159159,0,0.489241221811478,0,0.489241221811478,"SNP"
"428","Paisley and Renfrewshire South",8104.20320266205,11892.1793613601,2990.02314644247,0,0,0,22246.1734098066,0,45232.5791202712,0.179167391298059,0.262911812517685,0.0661033088228762,0,0,0,0.491817487361379,0,0.491817487361379,"SNP"
"429","Peckham BC",4742.29469308199,32148.1319074423,4310.22586563568,2144.29656880104,925.894034931489,0,0,86.1986422430379,44357.0417121355,0.106911879377757,0.72475824957116,0.0971711750663583,0.0483417398012454,0.0208736651316892,0,0,0.0019432910517893,0.72475824957116,"Lab"
"430","Pendle and Clitheroe CC",27357.6335077278,18819.7517719278,2687.25217282164,1051.64971509283,0,0,0,345.997355564725,50262.2845231348,0.544297454190241,0.374430886906173,0.0534645847938875,0.0209232374745873,0,0,0,0.00688383663511093,0.544297454190241,"Con"
"431","Penistone and Stocksbridge CC",23644.8412935833,16372.02179069,5065.21392963121,14.1656657110046,4273.44345838881,0,0,9.895597613982,49379.5817356183,0.478838428000047,0.331554484976137,0.102577092628097,0.000286872938431285,0.0865427228863363,0,0,0.000200398570951121,0.478838428000047,"Con"
"432","Penrith and Solway CC",30133.3184292301,14909.8513312726,3822.26771016826,1288.65782848277,959.977459693141,0,0,1158.83699543521,52272.9097542821,0.576461470594941,0.285230942783919,0.0731213878878276,0.0246524984842117,0.0183647220750802,0,0,0.0221689781740203,0.576461470594941,"Con"
"433","Perth and Loch Leven",21182.586378473,3330.74483840013,3475.99438891271,0,365.761983840997,0,27800.3002887202,137.905206555634,56293.2930849027,0.376289700205049,0.0591677028625175,0.0617479312086103,0,0.00649743448636674,0,0.493847468592595,0.00244976264486149,0.493847468592595,"SNP"
"434","Peterborough CC",22017.8443883305,19569.8088464269,2241.12383049062,713.976401965175,2121.062136154,0,0,517.525567434543,47181.3411708018,0.466664232977682,0.414778562050239,0.0475002145949498,0.0151326008173549,0.0449555286797701,0,0,0.0109688608800043,0.466664232977682,"Con"
"435","Plymouth Moor View BC",28459.9211645812,14962.6895760132,2506.921276049,1230.25362494056,111.338038394092,0,0,0,47271.1236799781,0.602057216943957,0.316529170690113,0.0530328259810506,0.0260254787525103,0.0023553076323686,0,0,0,0.602057216943957,"Con"
"436","Plymouth Sutton and Devonport BC",19075.0788354188,24432.3104239868,2339.078723951,1499.74637505944,2797.66196160591,0,0,0,50143.8763200219,0.380406945679274,0.487244150573002,0.0466473455108024,0.0299088639555497,0.0557926942813719,0,0,0,0.487244150573002,"Lab"
"437","Pontefract and Castleford CC",14603.6461502905,15457.8853545757,2677.78119742863,0,6848.17175470382,0,0,1473.39388615709,41060.8783431558,0.355658396497131,0.37646260816416,0.0652149029801497,0,0.166780936770811,0,0,0.035883155587749,0.37646260816416,"Lab"
"438","Pontypridd",12316.7297392089,21719.1935909788,667.134980904087,131.044304233339,3593.35032150827,4666.81398742664,0,2072.34957497246,45166.6164992325,0.272695426265064,0.480868288890931,0.0147705325882762,0.00290135313181066,0.079557660060043,0.103324409688867,0,0.0458823293750081,0.480868288890931,"Lab"
"439","Poole BC",28633.8845098517,10050.0096794901,7585.55052705879,1640.39506882656,0,0,0,800.57499261658,48710.4147778438,0.587839061532197,0.206321578769668,0.155727487882306,0.0336764750681759,0,0,0,0.0164353967476525,0.587839061532197,"Con"
"440","Poplar and Limehouse BC",8601.98667205101,30292.1183576266,7455.88478324274,1671.70438063132,1244.18692619096,0,0,305.694773584225,49571.5758933269,0.173526592952414,0.611078381345234,0.150406450650007,0.0337230429032287,0.0250987971185005,0,0,0.00616673503061613,0.611078381345234,"Lab"
"441","Portsmouth North BC",28172,12392,3419,1304,0,0,0,623,45910,0.613635373556959,0.269919407536484,0.0744717926377696,0.0284033979525158,0,0,0,0.013570028316271,0.613635373556959,"Con"
"442","Portsmouth South BC",17705,23068,5418,0,994,0,0,240,47425,0.373326304691618,0.48641012124407,0.114243542435424,0,0.0209594095940959,0,0,0.00506062203479178,0.48641012124407,"Lab"
"443","Preston BC",13848.1326479014,25502.6302206709,2493.32195767928,1060.06551422045,1796.0647837317,0,0,129.384845053859,44829.5999692575,0.308906005349098,0.568879272582392,0.0556177605731281,0.0236465530575201,0.0400642607777756,0,0,0.0028861476600859,0.568879272582392,"Lab"
"444","Pudsey BC",18253.6160275095,23854.6201385417,1631.63248957288,839.802880170059,1613.91986344106,0,0,814.500227582701,47008.0916268179,0.388307957115534,0.507457744252115,0.0347096091993243,0.0178650706954237,0.0343328096842017,0,0,0.017326809053402,0.507457744252115,"Lab"
"445","Putney BC",20349.516613931,25185.6450658898,9451.35081675021,1271.24446043491,26.0818509743717,0,0,0,56283.8388079802,0.361551682417328,0.447475609327465,0.167922995604382,0.0225863140709348,0.000463398579889928,0,0,0,0.447475609327465,"Lab"
"446","Queen's Park and Little Venice BC",9359.39917275112,29682.8181011491,5316.94853056428,1441.80692772303,421.962059563002,0,0,69.4076811663963,46292.3424729169,0.202180288850727,0.641203631432452,0.114855897250716,0.0311456895612175,0.00911515894469736,0,0,0.00149933396019013,0.641203631432452,"Lab"
"447","Rawmarsh and Conisbrough CC",14214.9624094627,15981.403636754,1614.73474639707,215.156606710898,6506.95763481085,0,0,1181.2669981116,39714.4820322471,0.357928938816841,0.402407454887049,0.0406585875924543,0.00541758561867171,0.163843447071207,0,0,0.0297439860137781,0.402407454887049,"Lab"
"448","Rayleigh and Wickford CC",38700.8261001089,8573.68128275716,3973.05332205452,1901.94203541567,0,0,0,0,53149.5027403363,0.728150295011849,0.161312539924299,0.0747524081545035,0.0357847569093483,0,0,0,0,0.728150295011849,"Con"
"449","Reading BC",17966.7873410735,28847.9870813395,4718.78856981146,1311.58621787355,565.129241812338,0,0,122.898330285821,53533.1767821962,0.335619674023321,0.538880537553558,0.088146993200314,0.0245004368638505,0.0105566169575852,0,0,0.00229574140137139,0.538880537553558,"Lab"
"450","Redcar BC",20680.219554717,16070.8839062432,2275.77119238494,624.726279131459,2915,0,0,1323,43889.6009324766,0.471187231493245,0.366166097772636,0.0518521732718913,0.014234038721213,0.0664166439901032,0,0,0.0301438147509114,0.471187231493245,"Con"
"451","Redditch CC",29848.5629028259,12286.9416515045,3275.47689425324,1519.92808820318,0,0,0,31.0858762715067,46961.9954130583,0.635589749547273,0.261635851360949,0.0697473960687467,0.0323650661526308,0,0,0,0.000661936870401016,0.635589749547273,"Con"
"452","Reigate CC",30573.6806940551,9919.40064660326,11321.4209956565,3080.75576912386,0,0,0,844.756612114584,55740.0147175533,0.548505070351677,0.177958342796768,0.203111194947196,0.0552700924952158,0,0,0,0.0151552994091435,0.548505070351677,"Con"
"453","Rhondda",8465.46709377276,21081.8408992103,982.294550962589,567.554394381852,4755.25469576626,5882.52392057955,0,383.712132917667,42118.647687591,0.200990951954681,0.500534610122857,0.0233220819017889,0.0134751333564079,0.112901409633036,0.139665545869666,0,0.00911026716156217,0.500534610122857,"Lab"
"454","Ribble Valley CC",33238.0202473782,15064.5648366151,4843.77410349339,1734.70770885572,2.93521626830292,0,0,473.020266050358,55357.0223786611,0.600430059623126,0.272134666737822,0.0875006258530364,0.0313367235865709,5.30233770202638e-05,0,0,0.00854490082242388,0.600430059623126,"Con"
"455","Richmond and Northallerton CC",32323.475250597,8481.47816913733,6234.84342297161,2200.03598483278,0,0,0,1787.02021333298,51026.8530408717,0.63346009648501,0.166215975779337,0.122187496414439,0.0431152590004049,0,0,0,0.0350211723208094,0.63346009648501,"Con"
"456","Richmond Park and Kingston Central BC",23166.0898323388,3198.62458270648,33935.1013472416,140.909980133816,39.4257255984348,0,0,291.360365192368,60771.5118332114,0.381199827575765,0.052633618717355,0.558404757814436,0.00231868478968477,0.000648753411082474,0,0,0.00479435769167652,0.558404757814436,"LD"
"457","Rochdale CC",13227.2841926377,22028.3046231088,2912.01093560203,880.276778861776,3478.13622101924,0,0,0,42526.0127512296,0.311039839780306,0.517996002869371,0.0684759926268382,0.0206997252249171,0.0817884394985672,0,0,0,0.517996002869371,"Lab"
"458","Rochester and Strood CC",26840.1440568864,12548.6650885817,3184.68995015244,1167.82091413928,0,0,0,1425.51136844999,45166.8313782097,0.594244564825398,0.27782921018975,0.0705094834633199,0.0258557193078345,0,0,0,0.0315610222136972,0.594244564825398,"Con"
"459","Rochford and Southend East CC",28106.4990575407,10630.4658387245,3305.59715265121,100.057964584328,0,0,0,1301.41155162876,43444.0315651295,0.646958812176642,0.244693355007528,0.076088637116829,0.00230314639271737,0,0,0,0.0299560493062836,0.646958812176642,"Con"
"460","Romford BC",31169.3627788849,12768.343803078,2775.50438630471,1452.40571212574,0,0,0,8.2917836196915,48173.908464013,0.647017519912654,0.265046873093475,0.0576142662034175,0.0301492189119493,0,0,0,0.000172121878503706,0.647017519912654,"Con"
"461","Romsey and Southampton North CC",30690.3024083886,6176.17439250952,17089.7977342926,438.31278606101,0,0,0,565.828397212451,54960.4157184642,0.558407392069236,0.112374957717698,0.310947388422886,0.00797506314919953,0,0,0,0.0102951986409804,0.558407392069236,"Con"
"462","Rossendale and Darwen CC",27763.5704421744,18720.9983600917,2043.32740243766,1223.26088225946,112.771826051213,0,0,12.4093456759398,49876.3382586904,0.556648130385493,0.37534829166874,0.0409678712145962,0.0245258758955971,0.00226102857564055,0,0,0.000248802259932898,0.556648130385493,"Con"
"463","Rother Valley CC",20887.5622684616,14416.3462648432,2472.15172948396,1125.85352029976,5944.88806110942,0,0,987.059351892776,45833.8611960908,0.455723382743131,0.31453484146068,0.0539372347205784,0.0245637939051878,0.129705154791027,0,0,0.0215355923793949,0.455723382743131,"Con"
"464","Rotherham BC",14231.9289252889,17793.9881989416,2367.68443392545,47.4469589834907,7065.80770097162,0,0,1284.35651994742,42791.2127380585,0.33258998786522,0.415832762391321,0.0553310897828245,0.00110880145589544,0.165122866328285,0,0,0.0300144921764537,0.415832762391321,"Lab"
"465","Rugby CC",29255,15808,4207,1544,0,0,0,0,50814,0.575727161805802,0.311095367418428,0.0827921438973511,0.0303853268784193,0,0,0,0,0.575727161805802,"Con"
"466","Ruislip, Northwood and Pinner BC",32383.7921545433,13867.2520102206,8123.19999813374,1458.03327238026,49.6056280984587,0,0,773.941413432487,56655.8244768088,0.571588048600354,0.244763043134195,0.143378021115178,0.025734922858233,0.000875560960528675,0,0,0.0136604033315107,0.571588048600354,"Con"
"467","Runcorn and Helsby CC",18024.949218972,24840.7580565727,3228.59313144179,1097.00685155217,2449.93578585033,0,0,10.9909064798067,49652.2339508688,0.363023932353332,0.500294872556042,0.0650241262988591,0.022093806547308,0.049341904500703,0,0,0.000221357743755947,0.500294872556042,"Lab"
"468","Runnymede and Weybridge CC",28976.7834071751,9380.87381462102,12378.3778764922,1384.94666167778,0,0,0,1734.9944899439,53855.97624991,0.53804211574799,0.174184453942318,0.229842233646501,0.0257157470370819,0,0,0,0.0322154496261091,0.53804211574799,"Con"
"469","Rushcliffe CC",28269.402557531,20897.3925791525,9484.29897463248,0,0,0,0,1006.88354548348,59657.9776567994,0.4738578756417,0.350286640612779,0.1589778827099,0,0,0,0,0.0168776010356215,0.4738578756417,"Con"
"470","Rutherglen",8317.99609349119,14424.358392483,2667.76979500603,0,0,0,18757.482237682,445.504500673463,44613.1110193357,0.186447344814983,0.323321061071741,0.0597978875279466,0,0,0,0.420447751997218,0.00998595458811151,0.420447751997218,"SNP"
"471","Rutland and Stamford CC",33110.4175408093,7111.77573427794,8234.50112133791,2625.75678904696,0,0,0,680.646199398917,51763.097384871,0.639652942223017,0.137390845864578,0.159080532992692,0.0507264232958053,0,0,0,0.0131492556239081,0.639652942223017,"Con"
"472","Saffron Walden CC",34236.7180199123,7522.97478770199,10255.2314926376,2463.83398400032,0,0,0,0,54478.7582842523,0.628441599958582,0.138090056099472,0.188242753976315,0.0452255899656311,0,0,0,0,0.628441599958582,"Con"
"473","Salford BC",8943.83912956777,25885.9203131787,2330.23133959106,1788.58306549036,3709.31455783657,0,0,0,42657.8884056644,0.209664366049121,0.606826106041886,0.0546260358091619,0.0419285419962994,0.0869549501035316,0,0,0,0.606826106041886,"Lab"
"474","Salisbury CC",28379.0283534001,8780.50987930368,11326.2332871702,2641.87828345216,0,0,0,610.919008322678,51738.5688116488,0.54850818268113,0.169709175977956,0.218912767541033,0.0510620673151931,0,0,0,0.0118078064846883,0.54850818268113,"Con"
"475","Scarborough and Whitby CC",27593,17323,3038,0,0,0,0,1770,49724,0.55492317593114,0.348383074571635,0.0610972568578554,0,0,0,0,0.0355964926393693,0.55492317593114,"Con"
"476","Scunthorpe CC",26035.145181109,15518.8958677817,1249.28304309703,868.741076560921,2044,0,0,0,45716.0651685486,0.569496632860267,0.339462633333944,0.027327002848804,0.0190029713484307,0.0447107596085548,0,0,0,0.569496632860267,"Con"
"477","Sefton Central CC",16835.9485684324,28276.6236934751,4746.91541219558,1218.22140886316,2128.02215609538,0,0,393.467478491609,53599.1987175532,0.314108213765494,0.527556836110215,0.0885631786626133,0.0227283511323128,0.0397024994218518,0,0,0.00734092090751259,0.527556836110215,"Lab"
"478","Selby CC",29848.0285300342,15897.9784730515,3069.05640496563,1533.57923570926,0,0,0,1733.21150024669,52081.8541440073,0.573098424021231,0.305249855911299,0.0589275565435829,0.029445557592264,0,0,0,0.033278605931623,0.573098424021231,"Con"
"479","Sevenoaks CC",32870.7787939134,7596.81473280407,9950.46082183135,2020.21134660013,0,0,0,945.252983528339,53383.5186786773,0.615747699056091,0.142306369472015,0.186395746629677,0.0378433530910553,0,0,0,0.0177068317511617,0.615747699056091,"Con"
"480","Sheffield Brightside and Hillsborough BC",10252.3330508956,22775.8890232982,1539.2126532236,1217.77993707389,3895.7049894494,0,0,587.718992634074,40268.6386465748,0.254598451685371,0.565598683958378,0.0382236078734319,0.030241398219641,0.0967429026752253,0,0,0.0145949555879527,0.565598683958378,"Lab"
"481","Sheffield Central BC",4634.19298110609,26679.9151909047,2817.92924019169,4084.97486265043,968.64496486917,0,0,263.36729551453,39449.0245352366,0.117472942251506,0.676313685958792,0.0714321652662072,0.103550719207306,0.0245543451652133,0,0,0.00667614215097474,0.676313685958792,"Lab"
"482","Sheffield Hallam CC",15133.4448300794,20484.0394936638,19018.737704417,1781.54751301736,1574.43314712821,0,0,303.060930533017,58295.2636188389,0.259599903845171,0.351384284452299,0.326248420948402,0.030560759183901,0.0270079085227674,0,0,0.00519872304746005,0.351384284452299,"Lab"
"483","Sheffield Heeley BC",12890.8539035703,24929.0973842144,3118.20276622906,1962.58923884326,3763.09981621547,0,0,192.755408238953,46856.5985173115,0.275112882955166,0.532029600377505,0.0665477833410597,0.0418850130172843,0.0803109900268404,0,0,0.00411373028214454,0.532029600377505,"Lab"
"484","Sheffield South East BC",16589.9955068375,22062.0945650165,2297.52132162525,140.885316733404,5233.62350679938,0,0,967.024267881585,47291.1444848937,0.350805540604688,0.466516401861745,0.048582485085747,0.00297910567121942,0.110668150745879,0,0,0.0204483160307208,0.466516401861745,"Lab"
"485","Sherwood Forest CC",32277.999292799,15759.3605876803,2594.04693266066,1258.69390014292,0,0,0,638.986801139345,52529.0875144223,0.614478583583559,0.300012075849471,0.0493830571861437,0.0239618458972343,0,0,0,0.0121644374835924,0.614478583583559,"Con"
"486","Shipley CC",27390.2879244302,21018.8126960761,3240.9380013262,1304.6926709034,36.8638559297115,0,0,877.768599768782,53869.3637484344,0.508457609641366,0.390181194532615,0.0601629159100731,0.024219567117893,0.000684319497476577,0,0,0.016294393300576,0.508457609641366,"Con"
"487","Shrewsbury CC",27207.3015560075,19178.2423076452,4960.66702826488,1520.69143512921,0,0,0,531.004978041741,53397.9073050885,0.509519996739924,0.359157189402021,0.0929000269602729,0.028478483743581,0,0,0,0.00994430315420131,0.509519996739924,"Con"
"488","Sittingbourne and Sheppey CC",31432.2655054596,9763.74013261853,2562.40105174607,1055.10368416362,0,0,0,1861.3312819536,46674.8416559415,0.673430576094059,0.209186357922559,0.0548989768542663,0.0226054046833453,0,0,0,0.0398786844457706,0.673430576094059,"Con"
"489","Skipton and Ripon CC",33576.0154011562,10931.0347424834,8502.9950509465,2654.68105530033,0,0,0,1093.84840331184,56758.5746531983,0.59155846682743,0.192588253127802,0.149809876356142,0.046771453855576,0,0,0,0.0192719498330496,0.59155846682743,"Con"
"490","Sleaford and North Hykeham CC",34444.395997201,10290.6188666185,3835.86461384419,1338.89268751847,0,0,0,2020.34201246258,51930.1141776448,0.66328365617245,0.198162839223036,0.0738658998653901,0.0257825870156636,0,0,0,0.0389050177234601,0.66328365617245,"Con"
"491","Slough BC",14129.3043580259,27035.9879654998,2997.95313456507,924.811127290315,1260.36579127304,0,0,0,46348.4223766541,0.304849736700917,0.583320565817531,0.0646829596529083,0.0199534542896577,0.027193283538986,0,0,0,0.583320565817531,"Lab"
"492","Smethwick BC",13609.1162222416,24006.9758562468,1705.90752065627,990.305760865994,2453.92590956408,0,0,84.5989235315992,42850.8301931064,0.317592825177772,0.560245291586181,0.039810372703834,0.0231105384983955,0.0572667063509741,0,0,0.00197426568284339,0.560245291586181,"Lab"
"493","Solihull BC",30049.1066157316,9619.44336663646,8830.90377183647,2038.07293693652,0,0,0,0,50537.526691141,0.594589972702384,0.19034258295673,0.174739532185782,0.0403279121551032,0,0,0,0,0.594589972702384,"Con"
"494","South Basildon and East Thurrock CC",29718.1762401684,9797.25212041851,1897.5227004955,72.777825483765,0,0,0,3022.5737471441,44508.3026337103,0.66769960842452,0.220121899526183,0.0426330052644678,0.0016351516723229,0,0,0,0.067910335112506,0.66769960842452,"Con"
"495","South Cambridgeshire CC",26031.1403506437,10562.8654105,24566.130030144,93.5856544978412,138.082191883122,0,0,199.646338224432,61591.449975893,0.422642109592035,0.171498891723353,0.398856173052578,0.00151945853741828,0.00224190519848401,0,0,0.00324146189613289,0.422642109592035,"Con"
"496","South Cotswolds CC",31686.2971865808,6070.59825077794,14518.885023473,2414.76921790789,0,0,0,0,54690.5496787396,0.579374267998965,0.110999035234378,0.265473379016285,0.0441533177503719,0,0,0,0,0.579374267998965,"Con"
"497","South Derbyshire CC",29190.56287836,12025.6457916191,3222.89995797691,1436.8835635867,0,0,0,0,45875.9921915426,0.636292785919109,0.262133748332009,0.0702524306072897,0.0313210351415918,0,0,0,0,0.636292785919109,"Con"
"498","South Devon CC",28933.2960096275,8843.31790242419,15720.6628267733,192.395345248045,0,0,0,534.496606395738,54224.1686904688,0.533586714344839,0.163088123174466,0.289919849514199,0.00354814743857684,0,0,0,0.0098571655279187,0.533586714344839,"Con"
"499","South Dorset CC",30441.2861216301,12600.2707881436,5733.6531394051,2139.28811059429,0,0,0,444.28406125528,51358.7822210283,0.59271822276904,0.245338192286509,0.111639195702298,0.0416537935301429,0,0,0,0.00865059571200993,0.59271822276904,"Con"
"500","South East Cornwall CC",31628.4322750401,10810.8907885517,8625.19700756794,1483.66941579206,0,0,0,866.087784604711,53414.2772715566,0.592134423428443,0.202397024555616,0.161477369874682,0.027776644964213,0,0,0,0.0162145371770463,0.592134423428443,"Con"
"501","South Holland and The Deepings CC",37338,6500,3225,1613,0,0,0,503,49179,0.759226499115476,0.132170235263019,0.0655767705728055,0.0327985522275768,0,0,0,0.0102279428211228,0.759226499115476,"Con"
"502","South Leicestershire CC",34162.9661073908,10505.4783600572,5969.88575279458,2430.53907588429,0,0,0,36.8620971548469,53105.7313932817,0.643300924610044,0.197821931539884,0.112415093365041,0.045767923953153,0,0,0,0.000694126531877692,0.643300924610044,"Con"
"503","South Norfolk CC",26661.8824378526,12876.6011311893,7856.78399453165,1755.67402265753,0,0,0,113.259000605951,49264.200586837,0.54120197060452,0.261378465047697,0.159482624318295,0.0356379277800892,0,0,0,0.00229901224939826,0.54120197060452,"Con"
"504","South Northamptonshire CC",35860.4749593414,9400.78206941584,7286.91312049502,2275.43298066232,0,0,0,419.238403463178,55242.8415333778,0.649142476454157,0.170171950038737,0.13190692075628,0.041189644078817,0,0,0,0.00758900867200819,0.649142476454157,"Con"
"505","South Ribble CC",26551.5896934687,18203.6611963969,3132.16686261414,1305.93818186269,0,0,0,1890.90531478024,51084.2612491226,0.519760666871241,0.35634578539999,0.0613137351118675,0.025564394001785,0,0,0,0.0370154186151163,0.519760666871241,"Con"
"506","South Shields BC",9792.28841367959,18328.8754373545,2482.33286632574,1478.04149869048,6570.32003920839,0,0,4015.33726231755,42667.1955175763,0.229503915007626,0.429577693471889,0.0581789554296618,0.0346411682502454,0.15398996722205,0,0,0.0941083006185273,0.429577693471889,"Lab"
"507","South Shropshire CC",35998.6984439925,8216.75769235479,9482.33297173512,2153.30856487079,0,0,0,40.9950219582593,55892.0926949115,0.644074979272872,0.147011093987949,0.169654284077261,0.0385261753683957,0,0,0,0.000733467293522749,0.644074979272872,"Con"
"508","South Suffolk CC",31664.2083268941,10023.5133018327,6213.91981618031,3004.32585789491,0,0,0,0,50905.967302802,0.622013685321942,0.196902521117223,0.122066628833871,0.059017164726964,0,0,0,0,0.622013685321942,"Con"
"509","South West Devon CC",34003.7016667783,12838.6178928551,7243.33388967825,2043.43931306339,0,0,0,53.9789451079254,56183.0717074829,0.605230376933082,0.228513990116086,0.128923778453956,0.0363710856484058,0,0,0,0.000960768848470348,0.605230376933082,"Con"
"510","South West Hertfordshire CC",27025.1481968437,8699.99841550255,6807.07472853795,859.76499594948,0,0,0,8839.21921995114,52231.2055567848,0.517413831611879,0.166567061256974,0.13032582066553,0.0164607534286138,0,0,0,0.169232533037004,0.517413831611879,"Con"
"511","South West Norfolk CC",32635.3987982679,8813.88184725803,3683.69910058521,1403.72561773617,0,0,0,792.632122502755,47329.33748635,0.689538466657811,0.186224492362691,0.0778311993411614,0.0296586787875704,0,0,0,0.0167471628507657,0.689538466657811,"Con"
"512","South West Wiltshire CC",29542.1181378573,10956.4554985684,6228.43711449529,1818.25523378033,0,0,0,0,48545.2659847014,0.608547868440298,0.225695652837112,0.128301637413175,0.0374548413094149,0,0,0,0,0.608547868440298,"Con"
"513","Southampton Itchen BC",23952,19454,2503,1040,0,0,0,472,47421,0.505092680458025,0.410240188945826,0.0527825225111238,0.0219312119103351,0,0,0,0.00995339617469054,0.505092680458025,"Con"
"514","Southampton Test BC",16043,22256,3449,1433,1591,0,0,222,44994,0.356558652264746,0.494643730275148,0.0766546650664533,0.0318486909365693,0.0353602702582567,0,0,0.00493399119882651,0.494643730275148,"Lab"
"515","Southend Central and Leigh BC",27674.6748423504,17532.8528785184,5026.34952529428,0,0,0,0,746.58844837124,50980.4656945342,0.542848608095737,0.34391315653278,0.0985936369316683,0,0,0,0,0.0146445984398154,0.542848608095737,"Con"
"516","Southgate and Wood Green BC",13875.7230493791,37435.4342145382,4941.87034403371,1244.23351918366,785.38870694158,0,0,158.198551025746,58440.848385102,0.237431923608357,0.640569657166055,0.0845619199685252,0.0212904766711232,0.0134390367122356,0,0,0.00270698587370396,0.640569657166055,"Lab"
"517","Southport CC",25321.7887878006,18724.100663123,5878.17082833523,224.704293247123,0,0,0,0,50148.7645725059,0.504933451574663,0.373371125345498,0.1172146687649,0.00448075431493914,0,0,0,0,0.504933451574663,"Con"
"518","Spelthorne BC",29141,10748,7499,2122,0,0,0,0,49510,0.588588164007271,0.217087457079378,0.151464350636235,0.0428600282771157,0,0,0,0,0.588588164007271,"Con"
"519","Spen Valley BC",21808.6047380627,17336.4169174826,2785.29196674711,904.031275185645,1805.4379114307,0,0,4661.45093995645,49301.2337488652,0.442354137609481,0.351642658798202,0.0564953806416907,0.018336889494301,0.036620542208485,0,0,0.0945503912478407,0.442354137609481,"Con"
"520","St Albans CC",21180.3339778067,4821.91074412895,28119.9222060776,963.979926886235,0,0,0,144.697884348101,55230.8447392475,0.383487416819387,0.0873046712737033,0.509134385665032,0.0174536516947607,0,0,0,0.00261987454711656,0.509134385665032,"LD"
"521","St Austell and Newquay CC",28312.494826864,13906.2025869629,4961.88555327343,1408.03373981403,0,0,0,2128.12491341302,50716.7416203275,0.558247512011226,0.274193533391137,0.0978352590239095,0.0277627011284511,0,0,0,0.0419609944452753,0.558247512011226,"Con"
"522","St Helens North CC",12660.2262683327,24680.4412432852,2670.38885560595,1968.58044455657,5380.98180698829,0,0,0,47360.6186187687,0.2673154751259,0.521117374795111,0.0563841633299041,0.0415657671282283,0.113617219620857,0,0,0,0.521117374795111,"Lab"
"523","St Helens South and Whiston BC",9413.10174262925,26456.6858611758,2629.09723939639,2055.1006769015,4874.15064812272,0,0,0,45428.1361682257,0.207208627441184,0.582385457400313,0.057873764172506,0.0452384986540329,0.107293652331964,0,0,0,0.582385457400313,"Lab"
"524","St Ives CC",26728.6260718145,3789.61515471838,21364.4644253275,1053.87682022985,0,0,0,468.411889150217,53404.9943612404,0.500489259319409,0.0709599392349858,0.400046188205071,0.0197336753394495,0,0,0,0.00877093790108467,0.500489259319409,"Con"
"525","St Neots and Mid Cambridgeshire CC",26525.1397538229,8628.19722519727,15083.1433115772,829.300535722792,0,0,0,835.438289484477,51901.2191158047,0.511069685947813,0.166242669674976,0.290612505226956,0.0159784403883156,0,0,0,0.0160966987619386,0.511069685947813,"Con"
"526","Stafford CC",28939.2397461603,14962.1659859036,3688.30946429987,2163.82181871317,0,0,0,0,49753.5370150769,0.581651908232992,0.300725674666498,0.0741316032100832,0.0434908138904268,0,0,0,0,0.581651908232992,"Con"
"527","Staffordshire Moorlands CC",30513.8832174515,13748.166041328,2564.1767631479,1337.71561187741,0,0,0,0,48163.9416338048,0.633542068658989,0.285445201845328,0.0532385157062847,0.0277742137893987,0,0,0,0,0.633542068658989,"Con"
"528","Stalybridge and Hyde CC",16148.3919968319,19108.5465338427,1831.65075549295,1412.94553998715,3606.25030028648,0,0,436.686167219658,42544.4712936608,0.379564994129755,0.449142883970681,0.0430526152940081,0.0332110259458715,0.0847642523371496,0,0,0.0102642283225347,0.449142883970681,"Lab"
"529","Stevenage CC",25328,16766,4132,1457,0,0,0,0,47683,0.531174632468595,0.351613782689848,0.0866556215003251,0.0305559633412327,0,0,0,0,0.531174632468595,"Con"
"530","Stirling",17641,4275,2867,942,0,0,26895,0,52620,0.335252755606233,0.0812428734321551,0.0544849866970734,0.0179019384264538,0,0,0.511117445838084,0,0.511117445838084,"SNP"
"531","Stockport BC",13028.7308310374,25248.3643547929,5052.19692160398,1612.57508246297,2345.28445141226,0,0,91.9150212831829,47379.0666625928,0.274989182961766,0.532901260689614,0.106633525678817,0.0340356025572818,0.0495004358805559,0,0,0.00193999223196502,0.532901260689614,"Lab"
"532","Stockton North CC",16753.8012870435,19626.2958124891,1427.33428380508,0,4033.50484957488,0,0,1126.7141348955,42967.6503678081,0.389916626662827,0.456769119197483,0.0332188116312373,0,0.0938730606641884,0,0,0.0262223818442641,0.456769119197483,"Lab"
